movie_id,title,genres,keywords,director,poster_url
10225,Friday the 13th Part VI: Jason Lives,"['Horror', 'Mystery', 'Thriller']","['lightning', 'cemetery', 'mask', 'slasher', 'jason vorhees']",Tom McLoughlin,https://image.tmdb.org/t/p/w500/6vdUpHvkspQonXBdWcLWW5ciEPJ.jpg
826,The Bridge on the River Kwai,"['Drama', 'History', 'War']","['japan', 'resistance', 'japanese', 'river', 'prisoners of war', 'thailand', 'bridge', 'officer']",David Lean,https://image.tmdb.org/t/p/w500/7paXMt2e3Tr5dLmEZOGgFEn2Vo7.jpg
34086,Spaced Invaders,"['Comedy', 'Family', 'Science Fiction']","['alien', 'martian', 'misunderstanding', 'greedy developer']",Patrick Read Johnson,https://image.tmdb.org/t/p/w500/vchyoV7mnaUd46meVO81yolXH2D.jpg
5854,Family Plot,"['Comedy', 'Crime', 'Thriller']","['fortune teller', 'kidnapping', 'false identity', 'heir', 'spiritualist']",Alfred Hitchcock,https://image.tmdb.org/t/p/w500/oQ9QbyBuIM2uYaheSKjs2x1xIQV.jpg
284,The Apartment,"['Comedy', 'Drama', 'Romance']","['new york', ""new year's eve"", 'lovesickness', 'age difference', 'suicide attempt', 'office', 'flat', 'spaghetti', 'christmas party', 'winter', 'clerk', 'tennis racket', 'romantic comedy', 'extramarital affair']",Billy Wilder,https://image.tmdb.org/t/p/w500/hhSRt1KKfRT0yEhEtRW3qp31JFU.jpg
10285,Jason Goes to Hell: The Final Friday,"['Fantasy', 'Horror', 'Thriller']","['male nudity', 'female nudity', 'waitress', 'camping', 'nudity', 'psychopath', 'sequel', 'murder', 'independent film', 'serial killer', 'diner', 'slasher', 'series of murders', 'violence', 'hockey mask', 'jason vorhees', 'madman']",Adam Marcus,https://image.tmdb.org/t/p/w500/Aacq05foqiWdXqetFv02HBvMoJy.jpg
5780,Torn Curtain,"['Mystery', 'Thriller']","['cold war', 'east germany']",Alfred Hitchcock,https://image.tmdb.org/t/p/w500/7XC1l9eP2TBYMEdA4KRUqKAFmbm.jpg
292,Dave Chappelle's Block Party,"['Comedy', 'Documentary', 'Music']","['black people', 'hip-hop', 'block party', 'megaphone', 'classroom', 'brass band', 'stage']",Michel Gondry,https://image.tmdb.org/t/p/w500/lGS9iKGGRjM049ZGK4J8TvQeBHg.jpg
223485,Slow West,"['Romance', 'Thriller', 'Western']","['fire', 'bounty hunter', 'shotgun', 'horseback riding', 'horse', 'cabin', 'frontier', 'outlaw', 'rifle', 'unrequited love', 'death of father', 'native american', 'shootout', 'search', 'pistol', 'death by accident', 'violence', 'ireland', 'drinking', 'pursuit', 'shot through a wall', 'flaming arrow', 'dream sequence', 'flashback', 'shot in the heart']",John Maclean,https://image.tmdb.org/t/p/w500/j3PmbRZvf5KpNbapSjn8b0CpD6a.jpg
29463,Krush Groove,"['Drama', 'Music', 'Romance']",[],Michael Schultz,https://image.tmdb.org/t/p/w500/83jp1uZp9405rkHKzDuX8qnJbhw.jpg
18065,Next Day Air,"['Action', 'Comedy', 'Crime']",['duringcreditsstinger'],Benny Boom,https://image.tmdb.org/t/p/w500/wLNzff5sWBWrKU4EI5gf4ZhUBKs.jpg
22013,Elmer Gantry,['Drama'],"['evangelist', 'revivalism']",Richard Brooks,https://image.tmdb.org/t/p/w500/5vd031r08rrfSMqtB9UarwqCUOz.jpg
821,Judgment at Nuremberg,"['Drama', 'History']","['judge', 'concentration camp', 'world war ii', 'nazis', 'court case', 'national socialism', 'national socialist party', 'nuremberg trials', 'right and justice', 'trial']",Stanley Kramer,https://image.tmdb.org/t/p/w500/b6vYatvui1EXeFYfpDX4rcbueuP.jpg
53862,Trippin',"['Comedy', 'Romance']","['high school', 'prom']",David Raynr,https://image.tmdb.org/t/p/w500/gKdbdPg6Ye8TOpGGDFQ0NeVVSSI.jpg
3089,Red River,['Western'],"['texas', 'dangerous', 'kansas', 'cattle drive', 'revenge', 'cattle', 'adopted child', 'cattle empire']",Howard Hawks,https://image.tmdb.org/t/p/w500/jyNTsAzrIWB441OtvfbgKtx1kFS.jpg
30139,Phat Girlz,"['Comedy', 'Romance']",['woman director'],Nnegest Likké,https://image.tmdb.org/t/p/w500/zzylksiJ8hmzvsHIDBTuqYZJYTe.jpg
132344,Before Midnight,"['Romance', 'Drama']","['hotel', 'airport', 'hotel room', 'greece', 'dream', 'greek', 'friends', 'author', 'writer', 'summer vacation', 'twins']",Richard Linklater,https://image.tmdb.org/t/p/w500/qbGKJmNUroDz75kh5Oafoall89e.jpg
15582,Teen Wolf Too,"['Comedy', 'Fantasy', 'Family']","['werewolf', 'teenager']",Christopher Leitch,https://image.tmdb.org/t/p/w500/unfbmoUTIsQzQF09RJZVN1GKr6b.jpg
15158,Phantasm II,"['Action', 'Horror', 'Science Fiction', 'Thriller']","['portal', 'undertaker', 'evil', 'tall man', 'sentinals']",Don Coscarelli,https://image.tmdb.org/t/p/w500/cZ5mPtOXcvmg224oBM2k1db5Fnn.jpg
44634,Woman Thou Art Loosed,['Drama'],['independent film'],Michael Schultz,https://image.tmdb.org/t/p/w500/oiSE4CMsoipS6l1KLEAPIgN9VVY.jpg
30309,Real Women Have Curves,"['Comedy', 'Drama']","['independent film', 'woman director']",Patricia Cardoso,https://image.tmdb.org/t/p/w500/ziemD3ATULYKt399FkO1ZhAwrOH.jpg
7509,Water,"['Drama', 'Foreign', 'Romance']","['site of pilgrimage', 'widow', 'varanasi', 'hinduism', 'child bride', 'mahatma gandhi', 'woman director']",Deepa Mehta,https://image.tmdb.org/t/p/w500/tdg6JKcqjS7szenmabGAbe5RGdN.jpg
10557,East Is East,['Comedy'],"['islam', 'hippie', 'father son relationship', 'muslim', 'jealousy', 'tradition', 'culture clash', 'religious education', 'modern society', 'pakistani', 'daughter', 'faith', 'integration', 'cultural difference']",Damien O'Donnell,https://image.tmdb.org/t/p/w500/tDchJ4mB23vGgwdQCmq9FCQ4W23.jpg
23531,Whipped,"['Comedy', 'Romance']","['independent film', 'diner', 'dating', 'masturbation']",Peter M. Cohen,https://image.tmdb.org/t/p/w500/jIVMqADXH1fEAlf8K19FoDZYh0U.jpg
28005,Kama Sutra - A Tale of Love,"['Drama', 'History', 'Romance']","['poetry', 'eroticism', 'woman director']",Mira Nair,https://image.tmdb.org/t/p/w500/kUaWgLrI7HqpPqPxgR54wSGokCV.jpg
40247,Please Give,"['Comedy', 'Drama']","['suicide', 'new york', 'infidelity', 'cancer', 'independent film', 'neighbor', 'apartment', 'woman director']",Nicole Holofcener,https://image.tmdb.org/t/p/w500/kft7oy2SoImjDUXgeFbUxhICdc2.jpg
252,Willy Wonka & the Chocolate Factory,"['Family', 'Fantasy']","['chocolate', 'factory worker', 'based on novel', 'candy', 'tv addicted person', 'overweight child', 'grandfather grandson relationship', 'factory', 'musical', 'single', 'teacher']",Mel Stuart,https://image.tmdb.org/t/p/w500/vmpsZkrs4Uvkp9r1atL8B3frA63.jpg
24126,Warlock: The Armageddon,"['Fantasy', 'Horror', 'Science Fiction']","['armageddon', 'warlock']",Anthony Hickox,https://image.tmdb.org/t/p/w500/qpRtxbnLb0qFP93db5vwDDXvWz2.jpg
13982,8 Heads in a Duffel Bag,"['Comedy', 'Crime']","['mexico', 'vacation', 'murder', 'head']",Tom Schulman,https://image.tmdb.org/t/p/w500/dbjS5UH7JvsQwSLMYMY5GQOSwv1.jpg
16642,Days of Heaven,"['Drama', 'Romance']","['love triangle', 'chicago', 'wife husband relationship', 'texas', 'field', 'farm', 'marriage', 'love', 'poverty', 'class differences', 'farmer', 'jealous husband', 'boyfriend girlfriend relationship', 'harvest']",Terrence Malick,https://image.tmdb.org/t/p/w500/rwxTYjOZmX2rGhz7avLe1qsjNqe.jpg
17734,Thirteen Conversations About One Thing,['Drama'],"['independent film', 'woman director']",Jill Sprecher,https://image.tmdb.org/t/p/w500/mb3mEfzAudrPpQIxRzpLM12aiMV.jpg
18892,Jawbreaker,['Comedy'],"['confession', 'jealousy', 'nightmare', 'ambition', 'groupie', 'high school', 'cafeteria', 'revenge', 'prom', 'dead body', 'dating', 'fashion', 'rock band', 'fantasy sequence', 'slow motion', 'multiple identities', 'pop music', 'makeover', 'polaroid camera', 'public humiliation', 'social outcast', 'sidekick', 'prank gone wrong', 'cliques', 'social climbing', 'back stabbing', 'dead teenager', 'goth girls']",Darren Stein,https://image.tmdb.org/t/p/w500/7YrxXoG25hVCK4nYDHQv9YIk3Ye.jpg
549,Basquiat,"['Drama', 'History']","['new york', 'sex', 'drug abuse', 'homeless person', 'new love', 'drug addiction', 'overdose', 'graffiti', 'street art', 'vernissage', 'exhibit', 'friendship', 'independent film', 'drug', 'celebration']",Julian Schnabel,https://image.tmdb.org/t/p/w500/gFfVhN8BbgHhMb3ZNQRAH5xc7kq.jpg
121986,Frances Ha,"['Comedy', 'Drama']","['friendship', 'loneliness', 'black and white', 'responsibility', 'late coming of age']",Noah Baumbach,https://image.tmdb.org/t/p/w500/jrq1NoKvsxWCcffVOjegiYwloFN.jpg
868,Tsotsi,"['Crime', 'Drama']","['slum', 'baby', 'fight', 'nudity', 'leader', 'johannesburg', 'police', 'love', 'friends', 'murder', 'gang', 'teenager', 'violence', 'criminal', 'hijack']",Gavin Hood,https://image.tmdb.org/t/p/w500/r3ebTJFcDZ35GaKcuUQQe243z4f.jpg
10683,Happiness,"['Comedy', 'Drama']","['rape', 'sister sister relationship', 'lover (female)', 'pedophilia', 'sister', 'partnership', 'stalker', 'secret love', 'independent film', 'relationship', 'extramarital affair', 'family conflict', 'unhappiness']",Todd Solondz,https://image.tmdb.org/t/p/w500/rYfUcEV88Z3gENrfYTE6i8yBkDr.jpg
17995,DysFunktional Family,"['Comedy', 'Documentary']",[],George Gallo,https://image.tmdb.org/t/p/w500/jYfGKG94Mfs8HMjqXsn9aIVqGTK.jpg
246403,Tusk,"['Comedy', 'Horror']","['canada', 'obsession', 'walrus', 'deception', 'search', 'disfigurement', 'experimental surgery', 'abduction']",Kevin Smith,https://image.tmdb.org/t/p/w500/pA2SgITmH0lzet9Nn5cxeinRKMv.jpg
670,Oldboy,"['Drama', 'Thriller', 'Mystery', 'Action']","['sushi restaurant', 'rage and hate', 'notebook', 'daughter', 'hostility', 'sin', 'revenge', 'loneliness', 'urination', 'anger', 'catholic', 'incest', 'south hypnosis']",Park Chan-wook,https://image.tmdb.org/t/p/w500/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg
35691,Letters to God,"['Action', 'Drama', 'Family', 'Thriller']","['letter', 'hope', 'postman', 'god', 'cancer', 'independent film', 'aftercreditsstinger']",David Nixon,https://image.tmdb.org/t/p/w500/vkOXEUy9J0GNtrqXY9Z9rl9pDHf.jpg
49010,Hobo with a Shotgun,"['Action', 'Comedy', 'Thriller']","['female nudity', 'prostitute', 'shotgun', 'pimp', 'underwear', 'dystopia', 'vigilante', 'blood', 'massacre', 'brutality', 'violence', 'spitting blood', 'white suit', 'genocide', 'body mutilation', 'extreme sadism', 'child killer', 'sawed off shotgun', 'flamethrower', 'attempted robbery', 'intestines', 'disembowelment', 'attempted rape', 'shot repeatedly']",Jason Eisener,https://image.tmdb.org/t/p/w500/xxMaO7VoN2BnZit79PedVHnTjcO.jpg
317930,Compadres,"['Action', 'Comedy']",[],Enrique Begné,https://image.tmdb.org/t/p/w500/fs166jcsSkRhOvblIEPnFs04aXS.jpg
11229,Freeway,"['Comedy', 'Drama', 'Thriller']","['prison', 'attempt to escape', 'step father', 'independent film', 'hitchhiker']",Matthew Bright,https://image.tmdb.org/t/p/w500/m0pAARUq3foDWFsrUmlYDHtNPE9.jpg
22488,Love's Abiding Joy,"['TV Movie', 'Action', 'Drama', 'Family']",[],Michael Landon Jr.,https://image.tmdb.org/t/p/w500/bnaJeSqEy4svDD0zaEdgoXtY4ug.jpg
24469,Fish Tank,['Drama'],"['dancing', 'mother', 'alcohol', 'sex', 'adultery', 'fight', 'nudity', 'sister', 'friendship', 'party', 'independent film', 'school', 'essex', 'teenager', 'theft', 'violence', 'apartment', 'estate', 'boyfriend', 'teenage rebellion', 'voyeur', 'woman director', 'aggressive']",Andrea Arnold,https://image.tmdb.org/t/p/w500/rI3MKBDsWzQHi9PWDAMKkgmYcff.jpg
82533,Damsels in Distress,"['Comedy', 'Romance']","['college', 'female friendship', 'young adult']",Whit Stillman,https://image.tmdb.org/t/p/w500/kF5kdsQbRh1U8Bvjyu6iIxOAsEx.jpg
50942,Creature,"['Horror', 'Science Fiction', 'Thriller']",[],Stuart Gillard,https://via.placeholder.com/500x750?text=No+Poster
84174,Bachelorette,"['Comedy', 'Romance']","['bridesmaid', 'strip club', 'female friendship', 'reunion', 'drug use', 'wedding', 'wedding dress', 'childhood friends', 'woman director', 'bachelorette party', 'bitch', 'fat woman']",Leslye Headland,https://image.tmdb.org/t/p/w500/yAr4LLjZnoIvrfb1VrV3mh38rTK.jpg
34099,Brave New Girl,"['Drama', 'Music', 'Family']",['tv movie'],Bobby Roth,https://image.tmdb.org/t/p/w500/zM2CFpnSwM8zvC22FFDWjTdJiPQ.jpg
79940,Tim and Eric's Billion Dollar Movie,['Comedy'],"['restaurant', 'wolf', 'shopping mall', 'filmmaker', 'billion dollars', 'fake commercial']",Tim Heidecker,https://image.tmdb.org/t/p/w500/wZg8UBntsaChxIfRjJKjoTsPMo1.jpg
342,Summer Storm,"['Comedy', 'Drama']","['holiday', 'gay', 'male nudity', 'competition', 'sexual identity', 'sex', 'lovesickness', 'heterosexual', 'coming out', 'row', 'lake', 'camping', 'tent', 'summer camp', 'friendship', 'sport', 'crush', 'teenage crush', 'summer', 'youth', 'lgbt']",Marco Kreuzpaintner,https://image.tmdb.org/t/p/w500/7fqQmDzKGIiIk0mORANha9SsLVy.jpg
281230,Fort McCoy,"['War', 'Drama', 'History']",['woman director'],Michael Worth,https://image.tmdb.org/t/p/w500/4ok9jMdmjQUKtuTNwX0w0My9wib.jpg
38033,Chain Letter,"['Horror', 'Thriller']","['killing', 'friendship', 'teenager', 'maniac', 'mysterious letter', 'text message', 'threat']",Deon Taylor,https://image.tmdb.org/t/p/w500/Qkz89qeK3gJh49x3T85KiecTZi.jpg
100975,Just Looking,"['Drama', 'Comedy']","['new york', 'nurse', 'sex', 'infidelity', 'nudity', 'romance', 'independent film', 'neighbor', 'teenager', 'voyeurism', 'curious']",Jason Alexander,https://image.tmdb.org/t/p/w500/mNCDnjP2pMCH1PLKE3l6eXyDVUK.jpg
38541,The Divide,['Science Fiction'],"['basement', 'violence', 'septic tank', 'town in panic', 'welding', 'gunshot']",Xavier Gens,https://image.tmdb.org/t/p/w500/hnwX5cUuzBDM0OWJB2UtnjkrHDm.jpg
39563,The Eclipse,"['Drama', 'Horror', 'Romance']",[],Conor McPherson,https://image.tmdb.org/t/p/w500/96ma6Hn8aW3FbHoaDzHiRflCHls.jpg
234212,Demonic,"['Thriller', 'Horror']","['detective', 'haunted house', 'investigation', 'anti-christ', 'possession', 'car crash', 'trance', 'video camera', 'demon', 'seance', 'infra red', 'missing']",Will Canon,https://image.tmdb.org/t/p/w500/ne0wAvbmzk72svslxjuFySrXEKw.jpg
27404,My Big Fat Independent Movie,['Comedy'],['independent film'],Philip Zlotorynski,https://image.tmdb.org/t/p/w500/yoCNqms3bbmPgIGvUH0dhXjXPe5.jpg
170480,The Deported,"['Comedy', 'Family']",[],Lance Kawas,https://image.tmdb.org/t/p/w500/42KLDWL2zRXzv6QH1vwBlELGMOs.jpg
71866,Tanner Hall,['Drama'],"['boarding school', 'woman director']",Francesca Gregorini,https://image.tmdb.org/t/p/w500/qoGtVlqaFWngUXuUzAS6uuNcwsI.jpg
192210,Open Road,"['Action', 'Drama', 'Thriller']","['drug dealer', 'police', 'killer', 'illegal drugs', 'dealer']",Márcio Garcia,https://image.tmdb.org/t/p/w500/y8Ecw1WdbgTacszNR1C0G4WK21r.jpg
180296,They Came Together,['Comedy'],[],David Wain,https://image.tmdb.org/t/p/w500/ifvKTtvmPYOGed2hP9ogPq98In7.jpg
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,['Comedy'],"['parody', 'horror comedy']",Craig Moss,https://image.tmdb.org/t/p/w500/xng4MvtKEj8mV2aHgc51tGZzkdN.jpg
70006,Never Back Down 2: The Beatdown,"['Drama', 'Action']","['male nudity', 'cage', 'kiss', 'fistfight', 'sport', 'cage fighting', 'kickboxer', 'martial arts tournament', 'beefcake', 'martial arts training']",Michael Jai White,https://image.tmdb.org/t/p/w500/7VjtTMQpfy9GxMyjUfuYTfyatZz.jpg
26039,Point Blank,"['Action', 'Crime', 'Drama', 'Thriller']","['alcatraz', 'revenge', 'organized crime']",John Boorman,https://image.tmdb.org/t/p/w500/5wzZipiC0THdgPpViVV5OqDj3Xr.jpg
79587,Four Single Fathers,"['Drama', 'Comedy']",[],Paolo Monico,https://image.tmdb.org/t/p/w500/A3aNmcPhcICa0WG8Qn5IZ2gag1A.jpg
176077,Enter the Dangerous Mind,['Thriller'],"['composer', 'obsession']",Youssef Delara,https://image.tmdb.org/t/p/w500/jzoozJFGbMxpjGli5moZuBfbzKS.jpg
260947,Something Wicked,"['Mystery', 'Thriller']","['obsession', 'oregon', 'independent film']",Darin Scott,https://image.tmdb.org/t/p/w500/fmKcL3irtCGs1ZWcpx2tKcebp3i.jpg
342502,AWOL-72,['Thriller'],"['russian', 'getaway', 'lapd', 'awol', 'special ops']",Christian Sesma,https://image.tmdb.org/t/p/w500/9xnzd7yq9vXrjuQjlRLNZ0kFQYU.jpg
191229,Iguana,[],[],Monte Hellman,https://image.tmdb.org/t/p/w500/yN6FIIICpMp9DyRXk9trUm3t3zt.jpg
43213,Chicago Overcoat,"['Action', 'Crime', 'Thriller']",[],Brian Caunter,https://image.tmdb.org/t/p/w500/6saeAm5xt4vVM632Hxw3tV0tRsJ.jpg
44594,Barry Munday,"['Comedy', 'Drama', 'Romance']","['based on novel', 'letter', 'paternity', 'castration', 'doctor', 'pregnancy', 'lamborghini', 'testicles', 'air guitar', 'genital mutilation']",Chris D'Arienzo,https://image.tmdb.org/t/p/w500/ctHpUBRpnuGtwF4mYkKQVdjG8NI.jpg
666,Central Station,['Drama'],"['brazilian', 'brazil', 'rio de janeiro', 'letter', 'wilderness', 'teacher', 'alcoholic', 'railroad', 'missing father', 'long lost relative', 'realism']",Walter Salles,https://image.tmdb.org/t/p/w500/zJvp7XjQ2LhPbDVYhFXyucs40vR.jpg
248,Pocketful of Miracles,"['Comedy', 'Drama']","['dude', 'prohibition', 'deception', 'new york city', 'apple', 'luck', 'dowager', 'high society', '1930s']",Frank Capra,https://image.tmdb.org/t/p/w500/xjXwcGJjT5tE22wazQUYH32HwU8.jpg
325173,Close Range,"['Crime', 'Action']",[],Isaac Florentine,https://image.tmdb.org/t/p/w500/1mB2uLg9qDzLX6BpJReAFAPyAtv.jpg
55831,Boynton Beach Club,"['Comedy', 'Drama', 'Romance']",['independent film'],Unknown,https://image.tmdb.org/t/p/w500/fUcoCzSGBTm2xHnGqH0D5kQV9lH.jpg
351043,Amnesiac,"['Thriller', 'Mystery', 'Drama', 'Horror']",[],Michael Polish,https://image.tmdb.org/t/p/w500/dazYq2JoKpKjtVySA9vmLCv16J.jpg
43942,Freakonomics,['Documentary'],"['female nudity', 'corruption', 'cheating', 'experiment', 'limousine', 'high school', 'independent film', 'student', 'economics', 'real estate', 'woman director']",Heidi Ewing,https://image.tmdb.org/t/p/w500/cPXdZeUKmIylEG8ml0tQOPt9SJ9.jpg
10226,High Tension,"['Horror', 'Thriller', 'Mystery']","['mass murder', 'insanity', 'gore', 'survival', 'farmhouse', 'extreme violence', 'maniac', 'home invasion', 'bound and gagged', 'circular saw', 'new french extremism']",Alexandre Aja,https://image.tmdb.org/t/p/w500/vKeFa7CqSxmWsQDjHP6SJXKoDbj.jpg
66942,Griff the Invisible,"['Romance', 'Comedy', 'Drama']","['love', 'superhero', 'independent film', 'comedy']",Leon Ford,https://image.tmdb.org/t/p/w500/12DpWfDhBacOE09wJgR75rwCVUH.jpg
356483,Unnatural,"['Thriller', 'Action', 'Horror']","['climate change', 'polar bear']",Hank Braxtan,https://image.tmdb.org/t/p/w500/iUPOptmk5dQE8LZBhn8u9qfTwfx.jpg
10476,Hustle & Flow,['Drama'],"['rap music', 'hip-hop', 'baby', 'midlife crisis', 'drug dealer', 'career', 'musical', 'rapper', 'independent film']",Craig Brewer,https://image.tmdb.org/t/p/w500/yO5QTMZ2Oex6mwsgJuwRuINGuOQ.jpg
239,Some Like It Hot,"['Comedy', 'Romance']","['chicago', 'witness', 'musician', 'mafia', 'cross dressing', 'band', 'spats', 'all girl band', ""st. valentine's day massacre"", 'sugar', ""valentine's day"", 'dressing']",Billy Wilder,https://image.tmdb.org/t/p/w500/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg
10281,Friday the 13th Part VII: The New Blood,"['Horror', 'Thriller']","['lake', 'mask', 'telekinesis', 'psychopath', 'slasher', 'teenager', 'psychiatrist', 'jason vorhees']",John Carl Buechler,https://image.tmdb.org/t/p/w500/rUzk9Qnyz2FZGxHMBrq6DYIQZkO.jpg
630,The Wizard of Oz,"['Adventure', 'Family', 'Fantasy']","['witch', 'adolescence', 'based on novel', 'secret identity', 'clock', 'dream', 'lion', 'tornado', 'scarecrow', 'musical', 'crow', 'music', 'kansas', 'classic', 'imaginary land', 'cowardliness', 'sepia color']",Victor Fleming,https://image.tmdb.org/t/p/w500/uCC3j4pV9eOZwzDUWp2ilbcTf1f.jpg
3034,Young Frankenstein,"['Comedy', 'Science Fiction']","['experiment', 'castle', 'assistant', 'bride', 'frankenstein', 'laboratory', 'mad scientist', 'mobster', 'spoof', 'horror spoof', 'scientist', ""frankenstein's monster""]",Mel Brooks,https://image.tmdb.org/t/p/w500/3BvvVKPg9yucChlSvQtJxAbLmj9.jpg
13025,Diary of the Dead,"['Horror', 'Action', 'Science Fiction']","['zombie', 'found footage']",George A. Romero,https://image.tmdb.org/t/p/w500/tGktSJW5dPf8QIjmcqum4KOEZPZ.jpg
21461,Lage Raho Munna Bhai,"['Comedy', 'Drama', 'Romance']","['historical figure', 'comedy', 'bollywood', 'india']",Rajkumar Hirani,https://image.tmdb.org/t/p/w500/tMARXMYsN1f4FZe9xsfCd0F3lkE.jpg
55306,Ulee's Gold,['Drama'],"['father son relationship', 'florida', 'stolen money', 'dysfunctional family', 'independent film', 'stabbing', 'bank robbery', 'father-in-law daughter-in-law relationship', 'beekeeper', 'orlando florida']",Victor Nunez,https://image.tmdb.org/t/p/w500/wMpZ7U7A0QHJptR9L573V3Y7SI0.jpg
17264,The Black Stallion,"['Adventure', 'Family']","['poker', 'horse', 'barn', 'training', 'sport', 'rescue', 'survival', 'deserted island', 'stallion']",Carroll Ballard,https://image.tmdb.org/t/p/w500/uZtNc31LR5Ik3ZVo2jxwOvhkNRC.jpg
346081,Sardaarji,[],[],Rohit Jugraj,https://image.tmdb.org/t/p/w500/f44yO1FafCLn0KM75LFRnFRo3Yn.jpg
16016,Journey to Saturn,"['Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction']",[],Kresten Vestbjerg Andersen,https://image.tmdb.org/t/p/w500/lB8iKvq6UTDvp1C60JcALvdH1gX.jpg
15875,Donovan's Reef,"['Adventure', 'Comedy', 'Romance']","['birthday', 'half-brother', 'priest', 'mission clinic', 'polynesia', 'bar brawl', 'christmas', 'piano', 'half sister', 'navy veterans', 'tiki culture']",John Ford,https://image.tmdb.org/t/p/w500/xxZ6VUmnsxNiMa812IP3ohUf3BS.jpg
5900,The Dress,"['Comedy', 'Drama']",['calamity'],Alex van Warmerdam,https://image.tmdb.org/t/p/w500/jmAQ4eXd5GCvYFrmoI0fKLr1zuD.jpg
43306,A Guy Named Joe,"['Drama', 'Romance', 'War']","['pilot', 'airplane', 'ghost']",Victor Fleming,https://image.tmdb.org/t/p/w500/rrdaUol9hZEde4HloyVuG860OH7.jpg
11072,Blazing Saddles,"['Western', 'Comedy']","['gun', 'saloon', 'governor', 'marching band', 'comedy', 'western', 'spoof', 'interrupted hanging', 'railroad', 'cowboy', 'western town', 'western spoof', 'ceremony', 'frontier town', 'looking at the camera', 'saloon girl', 'movie reality crossover', 'nietzsche', 'coot', 'self-referential', 'female singer', 'anarchic comedy']",Mel Brooks,https://image.tmdb.org/t/p/w500/vNw1gOEDdYTDeNMuuq8OmiEHrfH.jpg
9730,Friday the 13th: The Final Chapter,"['Horror', 'Thriller']","['lake', 'resurrection', 'morgue', 'serial killer', 'jason vorhees', 'hitchhike']",Joseph Zito,https://image.tmdb.org/t/p/w500/1J7zudfR3VLPwAf9lK5YPfSu0n6.jpg
209274,Ida,['Drama'],"['nun', 'mine', 'jew', 'jewish', 'poland']",Paweł Pawlikowski,https://image.tmdb.org/t/p/w500/3uoCttE46RGHybiA26cXTvmFqbW.jpg
26371,Maurice,"['Drama', 'Romance']","['gay', 'coming out', 'british', 'gay relationship', 'coming of age', 'lgbt child', 'lgbt', 'best friends in love']",James Ivory,https://image.tmdb.org/t/p/w500/8HhCyxxzoUqEBmVGK25Jq69LhVo.jpg
14137,Beer League,['Comedy'],"['baseball', 'sport']",Frank Sebastiano,https://image.tmdb.org/t/p/w500/yoB3G8yGNLHdbr4TSKZqRp7UJ72.jpg
291,Riding Giants,['Documentary'],"['ocean', 'california', 'sea', 'beach', 'surfer', 'hawaii', 'wave', 'sun', 'surfboard', 'lifestyle', 'extremsport']",Stacy Peralta,https://image.tmdb.org/t/p/w500/8L3ir0KNqSqpps2oVAeCUPVTPhr.jpg
14139,Timecrimes,"['Science Fiction', 'Thriller']","['scissors', 'radio', 'nudity', 'time', 'woods', 'surrealism', 'travel', 'independent film', 'scientist', 'machine', 'nonlinear timeline', 'binoculars', 'injury', 'voyeur', 'loop']",Nacho Vigalondo,https://image.tmdb.org/t/p/w500/zdxQRP7mzczMJBwKnv8MCPRq7rQ.jpg
33106,Silver Medalist,"['Action', 'Adventure', 'Comedy', 'Drama', 'Foreign']",[],Ning Hao,https://image.tmdb.org/t/p/w500/ggTqQBLLiDx2MRBp4q3hOPsXDcV.jpg
8875,Timber Falls,"['Horror', 'Thriller']","['fanatic', 'forest', 'west virginia', 'suspense']",Tony Giglio,https://image.tmdb.org/t/p/w500/v6Lgqh0OYLpeKzbIqxPeDXYstKE.jpg
872,Singin' in the Rain,"['Comedy', 'Music', 'Romance']","['fan', 'morning', 'musical', 'talkie', 'partner', 'movie in movie', 'broadway', 'audience', 'chorus girl', 'diction coach', 'pearl necklace', 'flapper']",Stanley Donen,https://image.tmdb.org/t/p/w500/w03EiJVHP8Un77boQeE7hg9DVdU.jpg
72914,"Fat, Sick & Nearly Dead",['Documentary'],"['diet', 'fasting', 'vegetable juice', 'australian man']",Joe Cross,https://image.tmdb.org/t/p/w500/yKXRwMValA4ZbCaC68ANO24ALcY.jpg
139038,A Haunted House,"['Comedy', 'Horror']","['horror spoof', 'found footage', 'duringcreditsstinger']",Michael Tiddes,https://image.tmdb.org/t/p/w500/tpw6kvuAJBo1CGRw1Bwdz1KU0hc.jpg
126509,2016: Obama's America,['Documentary'],[],John Sullivan,https://image.tmdb.org/t/p/w500/9Ht3rh0GVgh0rGqW99wCXWE4DP1.jpg
9591,That Thing You Do!,"['Comedy', 'Drama']","['pop star', 'musical', 'record label', 'music', 'music band']",Tom Hanks,https://image.tmdb.org/t/p/w500/9RmZu33qHdyZFGLfhEOmkTjdNEu.jpg
10676,Halloween III: Season of the Witch,"['Horror', 'Mystery', 'Science Fiction']","['commercial', 'factory', 'gas station', 'curfew', 'mask', 'halloween', 'hospital', 'doctor', 'death', 'surveillance camera', 'stonehenge']",Tommy Lee Wallace,https://image.tmdb.org/t/p/w500/WABfdeaThFYXCySGIOvRNv2sSW.jpg
